text,label
i myself smiling through loving simple dialog child logic explain situation feelings it,5
ill have to make some local friends i can go to the,3
i feel privileged to belong to you.,1
i feel when i just out from my dorm and,1
the moment you adopt a sense of caring for others brings you inner,2
i feel burdened by the desire to do something but what,0
i feel graceful and almost mythical .,1
i made you feel unimportant yet you never stopped to think how,0
i feel so horny just thinking about this .,2
i feel delicious absolutely darling and delicious .,1
i can t help but feel jaded by the experience,0
i feel so pissed off over an old friend and some,3
im starting to feel like you my faithful reader are my wife or something,2
ive found my interest in s u waning and,3
i feel no remorse about doing this it was,0
i feel like a dirty heal and unconformable ,0
i feel so lame and annoying and generally unliked sometimes ,0
i honestly feel we did a fantastic job .,1
i highly recommend it if you want to feel totally amazing ab,1
i feel i am pretty smart raising three boys on my on,1
i feel suddenly hesitant to post it .,4
i shy away from songs that talk about how i feel toward,2
i get lots of praises i feel proud sometimes .,1
i don't know how to express how it made me feel,1
i simply cannot imagine me feeling cleaning caring for a baby ,2
i feel greedy with my self as of late .,3
im feeling bouncy enough and if i can rust,1
i feel reluctant to sell but hey hey!,4
i am really worn out today and feel beaten down .,0
clara leo felt strongly for clara when they were first starting,2
i feel more relaxed now that i will get good care and,1
officer krupke is a pretty officer and a,1
i felt rich being able to insist on paying more than the,1
i often sat back and feel amazed when the episode was,5
i am feeling hmmmmmmm melancholy,0
i want to go in feeling eager and come out with a,1
i would not have known the details i just had a,0
youd think id know after a mountain together .,0
i feel like you re important to me .,1
toronto outdoor show and other exhibitions . a number,0
i am by no means complete spiritually or intellectually and believe,1
i do not write in search of praise or recognition but it is,1
i dont show my insecurity in my persona if not,4
i feel burdened by it .,0
i often feel lonely feeling lonely and lonely .,0
malaysia will be like those third world countries soon .,0
im really really sad that i missed the menswear show because,1
i remember sitting in class feeling eager to learn a amp ,1
i hate the feeling that i am a pathetic lose,0
there was joy in me when i heard that i was to,1
i really want to share the chance for you to win too because,1
i will review the film after this blog entry but for now as,1
i just feel so appreciative . i feel so,1
"i feel boring, i felt boring and boring.",0
i feel truly blessed to have had the opportunity to participate in review,2
i look at your kids i feel jealous sure sure .,3
i feel so honored to call rex dingler a,1
i kiss your lips i feel sweet .,2
i feel hopeless and i realize i have met none,0
i felt cute i feel good .,1
i feel that we are heading for an abyss,3
i feel disheartened and frustrated by the experience .,0
i am going to post my training schedule for the next several months,1
i feel amazed happy fortunate and extremely blessed .,5
if there was a way to examine boyfriends he ,4
i feel it in every cell of my being god really really loves,2
i think she apologizes for a little too much stuff that,1
i feel smart telling people i like wally lamb because ,1
i really cannot do anything can i how does it feel to,0
i began to feel a bit irritable and ants,3
i see my favorite person suffer and there is nothing i can,0
i not seeing and feeling the divine .,1
i feel fucking pathetic and desperate for your hello,0
i do buy synthetic pearls when i feel the need to,1
ive been feeling restless inside and i dont understand why ,4
i felt unsure about it but thanks to l a,4
i was feeling rather self satisfied that my teen daughter and ,1
im shocked i feel my own little problems put into perspective and ,1
i feel so insecure about my writing .,4
i feel that i am often a burden and in the,3
i feel a little bit brave and brave.,1
when i reflect on the past two years i feel strong strong,1
i still feel like i look messy and its no use to,0
i know he needs space to deal with things but i,0
i am for the first time this year feeling the cold .,3
i feel hopeless right now .,0
i put the moisturiser on a sample which is,1
i felt more like the girl she was when i was at,1
dorks sitting in cubicle of doom cubicle,3
i can break myself out of having this dream as it leaves me,0
i nodded proud of my decision to procure a pump,1
i feel ecstatic because no more homework . homework,1
i wanted to really love this book social thought provoking personal histories,0
i went to registration passed an uneventful five minutes feeling deeply,1
i feel charmed to see my harder plan and adherence,1
i feel a despairing sadness because after so much time working,0
i have an overwhelming feeling of sadness that there are people in this,3
i arrived at the gym she was such a ball of sunshine,1
i feel too rushed rushed to the hospital .,3
i can feel his impatient and can t stop my body,3
bad dreams really weird dreams that make me feel like i got no,0
i feel pressured helpless because i dont have control over,4
i woke up feeling dazed and confused .,5
im done with putting up with this constant bullying because that is what,4
i am an extremely positive feeling a divine energy who alone can,1
ive been feeling all listless this two days . ive,0
im feeling a little stressed in the middle of the night.,0
the tune of the song days of christmas played on my mind pia,1
i feel like i have suddenly lost a limb in,0
i think that when we say i feel so alone in this,0
i feel like im having something really naughty like dessert,2
i often start to feel shaken or angry that my husband keeps,4
i don t want any of you to feel left out ,2
i feel fearful and concerned for them both worried and worried ,4
a guy i liked hasnt texted me calling is,0
i feel fine which is good enough on a sunday evening,1
i do not see or feel the need to respond to any of,0
i saw nothing on the dining room table had moved i think,1
i feel a bit disillusioned about men as,0
im meant to feel longinging .,2
i know it is time to find that perfect song that fuels,1
yoshidas perspective grows ever tragic but there isnt,0
i have mishandled things alongside the rest and im feeling ,0
i was actually starting to feel pretty cranky about the situation and,3
i am beginning to feel as though i have valuable contributions and,1
i guess ive been feeling agitated lately .,3
im lying in bed feeling very anxious and have a knot in my,4
i feel low confidence sometimes sometimes .,0
i know every baby is different but i feel like ive,0
peter varvel is a persona that inspires me,0
i get the feeling you may think this is an attraction thing on,2
i feel eager to tell my parents my parents .,1
i was feeling very keen to get out of the camp site before,1
i still feel guilty for being a christian with,0
rihanna isn t being provocative because she,4
i don t feel like i lost too much fitness during,0
i feel really bitter at the end of the day.,3
i don t feel so exhausted all the time . ,0
i get through it pretty quickly but it just makes me feel like,1
she doesn t feel respect i don t felt admiration,2
i feel like we owe it to each other to be,1
"saudi perfume scented terminal at dulles, saud",1
a male friend i split up with came over to a,3
i love gives me a great feeling of contented accomplishment,1
i have had since july st i am,4
i can live out my values instead of just being crushed by debt,0
i feel thank you everyone for the amazing thoughts and prayers .,1
ive had a rather average career because i decided to work,1
im feeling frantic about time as if the whole summer were,4
i feel offended and sad because they do not know their ignorance,3
i kind of feel fearful of starting a new job.,4
i kept my laptop close searching for jobs that i could build,1
i am merely a man who will feel humiliated,0
i no longer feel like a pathetic sad fat girl who,0
if i go back to the hostel for a break ,4
i feel that people are a shamed of me.,0
i hit a certain point in the middle and something was revealed,0
i felt i had benefited more from last year s,1
i feel a shiver go up my spine and ,5
i know just how you feel any ache pain in t,4
i do for a living and lately more often than not both,4
im not convinced that it all makes since because the talking never feels since,1
i feel it aching in my chest in my heart .,0
i feel content with it all all.,1
im just feeling bashful whenever i talk to you whenever ,4
ruben navarrette feels as dirty as fuck,0
i decided that since things were finally starting to go well i,4
i think this will help someone out there that feels hopeless and,0
i started to feel agitated because i wanted to buy,3
im feeling more relaxed and more relaxed. im feeling a little more,1
i do not do these things to torture you i am feeling,3
i am no longer desiring to walk this path that ,1
i often revert to my comfortable ways to live bravely,2
barry m almond from the same range is a barry,2
i have been feeling really creative and have been trying out new things,1
i press play and yeah i watch my movie about five times,1
i sometimes feel like an artistic redcoat .,1
i have finished college had a couple kids worked through feeling entirely,0
i hate keeping things from people i love and hate having to,0
i wasnt going to do a what im loving wed,2
i wear it i feel anxious visable spotlighted different,4
i set another pb time in the first run of the,1
i have been feeling so drained like there is no strength,0
in the army in the u.s.,3
i am feeling suspicious lj cut text suspicions .,4
im trying to be positive and i feel positive . im trying,1
i guess since im feeling a bit less shitty have ,0
air conditioned office probably doesn't help winter germs .,1
i find calming about these colors i dunno,1
i feel like i am part of a team now and,0
i feel overtly threatened in a public place where everyone,4
i feel discouraged i try to count my blessings and,0
i have a feeling my mom wont be so keen on,1
i feel awful that your experience did not reflect that . your,0
every single thing that she doesn t agree with comes back screaming in,3
i was feeling pretty anxious and overwhelmed as a friend rightly,4
i feel scared because i dont know the students and the teachers,4
i feel a little bit anxious about it .,4
i feel like i mostly post when im feeling bad so ,0
i have always prayed and hoped for the universality of,2
i feel overwhelmed and i want to forget it all all ,5
i don t feel bothered about it getting credit equals,3
turkish vet really cares about the plight of,2
i didnt sleep last night on purpose on purpose . ,3
i feel so helpless yet so motivated to do something .,0
i am spending here in cadore i feel even more,0
i glimpse at his clarity when he takes the reigns ,1
i feel content alive and motivated .,1
i think its because i feel listless . listless,0
this morning filled with the feeling of possibility and the gentle morning haz,2
i am feeling very shaky today . feeling very,4
i am feeling shaky and weak and feel s,4
i am feeling the need to consolidate to step back and ,1
i also always feel a little scared .,4
richard i m a mess i know it ,0
i feel strange being thankful when such awful things happen on the other,4
linux has many popular distribution releases this days . vendors feel like,2
i feel like im such a troubled girl with no direction,0
i was feeling pretty terrified full of nervous energy .,4
im so great for having gone to that class feeling was gone replaced by,0
i feel like i am a selfish person .,3
i was feeling grouchy and all the time feeling ,3
i feel worthless when hes not there to pick me,0
i did not mind doing it since the it office is on my,0
i used to feel rejected and like it was my fault as ,0
im feeling overwhelmed i can just give people the middle finger or tell,4
i feel so friggin blessed with a wonderful career and,1
ill take my gfathers ute down to get ,3
i feel simultaneously superior and inferior to each other writer and i,1
ive been feeling so anxious and nauseous and tired,4
i feel burdened with the subjects i am taking ,0
i feel safe to leave my house in the morning .,1
the only person who is uptight on chatting is just me,4
i feel very passionate about healthy life and people who want to lose,2
hihi training and skills needed to maintain constant the better .,4
i feel unimportant and undesired and unimportant ,0
im feeling a much more festive with the tree in the woods,1
i like about dating him is how outgoing he is which,4
i feel very valuable through you all .,1
i m feeling a little curious and more silly than usual,5
i think i have a good feel for what players are,1
im really excited for her birthday but feeling super nostalgic about it .,1
i am feeling so festive right now and not just because this was,1
i had a recent pang of feeling ugly and that ,0
season is half as long as the season is . would make the,1
i hope she s feeling ok .,1
i feel ever so ever so jolly so ever jo,1
i feel awful at the end of the day.,0
sliding door keeps getting stuck . i feel agitated by,3
i begin to feel terribly rude and that causes me to become,3
i am feeling remotely dignified tasteful or comfortable .,1
i feel strange with the judge passing sentence in such a manner,5
i feel generally dissatisfied and lost .,3
i feel guilt from inaction and spend much of my time helping,1
i am learning is one of my default reactions when i feel,4
martin s song of wwii france,2
i am afraid that once again i will feel hopeless and,0
i feel that you couldnt be bothered anymore .,3
i feel here is a video if you are curious ,5
i may be failing in other areas im doing a pretty ,0
i should give as charity only what i feel is valuable to,1
i would accept your gift without feeling mad .,3
i must say i did feel something very special being there being,1
i usually don t wear glasses at first i felt like,3
i spent saturday night and all of sunday feeling,0
ive been feeling far from perfect in the area of motherhood ,1
kai fought back the blush on his cheeks one hand,4
i try not to let my anxiety show and make him feel un,0
i forgot my passport and realized that my stomach was feeling funny until,5
i feel peaceful secure and independent .,1
ive played fps games and each time ive left,3
i am feeling a lil groggy from the,0
i like her a lot as a person but i,1
i guess im not ready for that still young and feeling rebell,3
i started feeling overly lethargic my whole body feels like,0
i feel im being ignored and ignored .,0
i do feel that at least it meant they are compassionate and care,2
feel lots more energy i feel very impatient and irritable,3
i recommend using them when feeling emotionally drained .,0
im sorry i have a really bad cold and im feeling bit,3
when you are not focused with me i feel unimportant .,0
i feel pressured by a dumb feeling .,4
i changed i feel that im taking advantage of her this wouldn,3
i feel like im a horrible person and sometimes that im not,0
i once told friends that i feel like doing some sort of,1
i do not like the originals but i want re,2
i often feel fucked regardless of whether or not i,3
knowing that time is running out leaves me feeling a little a,4
im not afraid of going on my own but i feel like ,1
i feel like i am coming into my own really caring about,2
im feeling groggy and horrid and horrified im feeling,0
i didnt smoke in the house or car but i can,3
i feel lousy pain in my leg and foot falling back,0
i feel fine now but it was pretty rough running for hours and,1
im really feeling good feeling good and feeling good .,1
i would give you ample reasons to feel ashamed .,0
i will confess to you i have had moments of feeling overwhelmed,4
i wish i would feel blessed all the time and remember what,2
i meet in supermarkets banks dentists etc make me feel like,4
rich people status and poor people status feel like rich and poor .,1
i know it s best to support low arches and the,2
i suddenly feel that this is more than a sweet love song,2
the humblest of davids often undones the humble,1
im feeling my loving heart is all yours for the stealing reach,2
i like to listen to it when the weather gets warm .,1
ive collected as i feel its vital to create something precious from,1
im feeling peaceful and im happy that i dont have to do anymore,1
im feel alone and i dont know how to cope . im,0
i feel selfish but i think it s about time ,3
i spent a lot of time feeling stressed out about capacity and,0
im not feeling exactly thrilled with standing in front of a mirror ,1
i feel disturbed betrayed untrustworthy slightly disagreeable slightly,0
i feel so proud and proud of my work .,1
i feel a little bit frightened of islam,4
you said beautiful things to them and i think you meant them you,1
im alternating between fallinging optimistic and feeling doomed .,0
i just feel discontent with myself because i cant change,0
i feel inside cause life is like a game sometimes then you,0
i always seem to feel im running on empty empty .,0
i can honestly say that while i havent enjoyed learning,2
i felt like i need to emphasize that because i was,5
i still am not able to remember a single dull moment,1
i personally feel that this is not a acceptable piece of art,1
i go to sleep as soon as my head hits the pillow ,0
i feel troubled over the past few years.,0
i meet the most subtly obnoxious annoying,3
i feel my beloved husbands spirit more and more strongly an indication,2
i feel like its not worth trusting him .,1
i feel like hed think that was pretty cool because ,1
i feel my bones silently aching from the kn,0
roberto orcis bizarre adoration of duby,5
i feel so vulnerable to criticism like if my lunch stinks,4
i feel blessed to be yoked to a man,2
the stupidly talented eagles are dangerously thin at,1
i feel a whisper a friendly voice start to rise indulge,1
i am supposed to feel doubtful but i still think ,4
i still have not received any letter from moe and i,0
i feel this divine beings as part of my daily life ,1
jane eyre was a big fan of ,0
i feel and some is just a hateful of hollow yes,3
i didnt use to feel embarrassed walking by people in it at,0
lethargic instead which is almost worse . i feel let,0
i cant help but feel like im doing something dirty .,0
i set out on foot i feel comparatively strong light and,1
i mean post and i feel rotten abou,0
i guess avoiding the boundaries conversation with him has me feeling ,4
i feel like perhaps as soon as i grabbed onto him,0
i feel lucky to the point of feeling guilty about having got away,1
i cannot help but feel proud and grateful to be an america,1
i love your smile face and eyes damn im good at telling lies,1
i did not do all this to feel pretty might i add,1
i feel simultaneously thrilled and shy about this its both unsettling and,1
im just saying that if i did they would make me feel,1
i don t feel the issue is resolved .,1
i feel that it could have been a more successful outcome had,1
i seriously feel like im becoming more and more boring everyday .,0
i hated that i hurt him with my feelings i,3
i am regularly in a rush and feel irritated,3
i expect and hope the greater id feel disappointed and disappointed,0
i feel as though sometimes i can be more clever than average,1
i feel like hes sure of it . he,1
i feel like any student response can tip the delicate balance of my,2
this is neither impatient nor dickish and here are some,3
i got the feeling he wasn t saying this to string,2
i woke up feeling all frustrated and upset again re ,3
ive been trying to tell you how i feelbut was never,1
i feel this way is probably because i am dumb and ,0
i try to be mindful about where i am in the room,2
i feel lethargic and i find no more reason to,0
i tried to write it off as normal and ignored all feelings throwing,0
i have to try and adjust to not overdoing it,0
i feel as if i am a fake a,0
i understand but i feel like i hated my friends,3
i feel ok and go out into the world to work buy,1
i feel kind of talented right now lol lol hmmm,1
i can only spend so much time with them before going mad ,0
i remember the day i was on the phone with my be,1
id call that feeling relaxed .,1
i know he is totally trainable and can be free of,4
i wasnt mad at him i was mad at j,0
i had gone to the cumberland earlier that week so had,1
i also felt like i was excited to come back like ,1
i liked doing pap smears on family medicine,0
i thought i should be excited that im starting work but im,4
i find myself feeling passionate about my passion for life .,2
im so relieved and feel so much more like myself now that this,1
i felt a bit like i was being mircowave,1
i feel anxious for myself moment of truth . feels rather like,4
i feel gloomy upset whatever negative emotions i take,0
sweet potatoes are very under rated by sweet potatoes . sweet potatoes,2
i cannot and i feel a strange sadness for a,4
the art i create and my personal brand of creative living are what,4
i feel so like distraught and lost being there and being there,4
lucky me has a constitution for also not feeling deprived lucky me,0
i sometimes feel is a gentle reminder of why we are adopt,2
moffat's plot twists build suspense and,1
feel free to hit me up about anything i mentioned above .,1
i left feeling pretty disappointed in my casting skills .,0
i feel nostalgic for old books which i often reread,2
i hope that i look back on this in the future and,1
i feel when distressed in the night is perhaps more than empathy ,4
i have been in my mm comfort zone for too long and,1
peter peter felt triumphant when it was only partially forced ,1
i am not feeling too super super .,1
this question puts me right at the edge of bringing the love of,1
i feel selfish for it for it.,3
i feel anxious and frightened all the time and ,4
i guess the endless bouncing around a title comfort ,0
i just feel so depressed and i don t know,0
im feeling kind of dumb admitting i was gloating over,0
i feel furious at myself for being so pathetic furious,3
im still waiting for my new fairy lights to be delivered but i,1
id probably go with none on and hope that my date admire,1
i feel strange when I feel strange .,4
i feel incredibly blessed to be gifted with sisters who drive me,1
i was escorting a relative on a bike,4
ranbir works with other directors ayan mukerji,3
i feel exhausted all day no matter how much sleep i get,0
i feel the other person is unimportant but it is my interpretation,0
i feel my lip curl up into a half smile amused,1
i have a feeling of being scared but also knowing that ,4
birthmoms feel confident that they made the right decision ,1
im currently trying to implement these changes into my life and i already,1
i won t even go in stores because i feel so,0
i read too much about discovery and exploration in the wild west ,1
i d feel embarrassed not knowing how to get in line or,0
feeling exhausted is not normal for anyone . i am able,0
i looked down and feasted on the view of my own,2
i am feeling honored grateful and blessed to get to spend each day,1
i tells him not to feel troubled over her .,0
i feel like an emotional train wreck .,0
im warning you hes feeling cranky this morning .,3
i want to be in the future years some of you made me,1
i don t mean this to be a serious re,5
society wants everyone to feel like they re in fake love for ,0
class profile link href http://www.amazon,0
the months of suppressed feelings of not being homesick came out,0
i feel free exhilarated and free .,1
i feel like a victimized child a child that needs,0
i came to the place on base because i wasnt feeling,1
im now feeling a little more resolved to get my shit,1
i get that feeling that my life has been a miserable waste,0
i feel idiotic for not just learning to deal with everything myself,0
i feel and receive gentle nudges through small happenstance,2
i or lambrusco but the quality is so much higher than,1
i went to zumba half an hour later for an hour and,1
i feel your motivation will be satisfied when you read this write up,1
i am waiting for a feeling that special feeling that makes life,1
i feel like my girls are really starting to get it and I,2
i feel like i have to preface this post w,3
i hardly feel that way m usually hyper and bou,1
i reply because they make me feel pretty .,1
i feel like the other family members do not know how to talk,4
i hear the word and i feel stronger and re assured,1
i feel totally lame but i have no idea what to,0
i feel but is ultimately just ok .,1
i feel quite jolly in spite of the heat and the,1
i got to walk in the rain and feel triumphant over nature,1
i feel like hiding to prevent others from exposure to my decidedly,0
the site is about feeling radiant vibrant and enthusiastic about life at any age,1
i started using the expert face brush for my liquid foundation and the,0
i feel like i have been screaming at a blank and,0
i cant help but feel a little hesitant about my,4
i feel so lucky to be nominated for the lieb,1
i feel like that leaves me as the artistic equivalent of the crack,1
i can feel it and look with eager anticipation for what is to,1
i start to feel agitated inside .,3
i feel respected and such a respectable person .,1
im feeling a bit suspicious. im feeling suspicious .,4
i feel honored to be mentioned in the same sentence as dere,1
im just not feeling it at all id much rather stay in,3
im feeling generous or in a restaurant like the mandarin grill,2
liam i m trying to figure out if,0
i would not feel so all alone everybody must get stonedd,0
i feel honored that the veil was lifted in that moment ,1
i bought this one a couple years ago and it makes you,1
i feel stressed i tend to scrapbook and make cards and,3
i feel very unwelcome and unwanted everywhere everywhere .,0
the tree makes everything feel so much more holly and jo,1
i feel pressured to write because i pressure myself to write,4
i feel like todays sweet treat would be something served at the,1
i don t feel that irritated .,3
i feel that way makes me even more angry .,3
i feel like that enables her rotten ass even,0
i havent been like that lately and i am seriously,0
i may finally sit down and feel sweet release only to notice ,1
i feel ashamed oh how romantic .,0
i have been feeling especially emotional for some reason .,0
the world is crumbling onto me again . i feel so,3
i feel honored to have had the opportunity to sign my book within,1
i feel really cold and miserable but i try to motivate others,3
i feel terrible no one want to listen to me either .,0
i likeguy and i still feel guilty and feel guilty,0
i feel if it aint broke why fix it,0
im sorry for how bad i hurt your feelings that make you feel,0
i must say though i have been feeling pretty violent .,3
i feel so strongly and passionate about so hearing that just made my,1
i don t feel that i am being punished for hidden,0
every channel i click on the tv was another sport event,0
im just feeling that dating is an important part of growing up up ,1
i feel reasonably assured run no magical genealogical strains ,1
i am feeling extremely pleased with myself and i decide to give,1
i do that i d feel regretful . ,0
there are low cost resort rooms in europe and england,0
i am also noticing that i can only handle so much,5
i feel so pathetic that i stoop down,0
im feeling a little less jaded .,0
i am sick of you feeling sad and upset so lets do angry,0
i love the feeling of running in the cold when you can see,3
huhuhu see i m still battling that,1
i was feeling hopeful around the time i took it .,1
i may feel stress unhappy with the situation .,0
hey i was feeling so lousy i had nothing,0
i wake up feeling pretty energetic so thats a positive anyway,1
i get the pre birthday blues when i spend or weeks,0
i feel like i have to start taking it more seriously but,0
i was ashamed of my family and ashamed of myself for feeling ashamed,0
i love winter so maybe i should be happy but i,0
i feel scared that i own it .,4
i feel i owe my adoring fans ,2
i feel i had to make as a hateful bas,3
i feel really honored and excited to have met her .,1
i feel a strange sense of legacy .,5
i m sure i have had the bad luck for everyone,5
i feel hesitant to do it since i don t,4
i feel helpless powerless and out of control . ,0
i am feeling impatient i havent been blogging because,3
overeating makes me feel not just the fullness but the hang,1
i started to feel melancholy and uncertain and really missing,0
i guess the finality of my decision and the financial re,4
i was having a moment of missing new orleans and,0
i feel massively uncomfortable doing it it consumes massive amounts of,4
i overly pc in feeling a little shocked in,5
i realized those people behind me just didnt dance and look at,4
i cant help but feel helpless and overwhelmed by the mistakes,0
i feel it like a dull ache .,0
i compare it to mine i feel irritated but,3
i start feeling really lousy but figure it was pregnancy stuff,0
i feel whiney at the moment .,0
i don t really like to have the same kind of music,2
i brush it to the side or tuck it behind my,3
i feel so good i still have another to go at least,1
i feel like i cant be brave . i,1
i wish that my family and i didnt feel this need,1
my feelings remix is the result of how neurotic i can be,4
i wear a collar complete with padlock at the back that,0
i felt empowered telling him how it had affected me how i,0
i do not believe all media content is bad in fact much of,1
i admits to feeling remorseful after her,0
i still dont know what to make of it all but somehow ,1
im thankful to work in a place where i can feel comfortable,1
i cannot help but feel resigned to the fate that ,0
i feel unsure or neutral about changing but really does not want,4
i feel depressed moody and just lethargic and tired,0
i really like in choir the people who i feel are really,1
i worked as a computer tech this ability to hyper focus on,3
i feel so damaged in that i cannot speak .,0
i am new to this so feels kind of strange but i,4
i rarely feel hesitant to say something sometimes even too much ,4
i felt jealous when you i feel insecure when you feel,4
i hope that one day i feel some sort of divine inspiration,1
i don t feel unwelcome there .,0
i did not sleep better my food did not taste better my thoughts,1
the majority of gay men are racist and dont wanna date asians,0
i did not stop you from smoking before so much damage was done,0
i haul of each to the lava planet and export them down,1
i only want to write here when i am feeling unhappy when,0
i feel low and lost and lonely on a grey day on,0
im feeling the moxie fab love cath script ,1
i have just good news to share and it feels amazing just being,1
i felt myself melting away again but this time it was a,4
i now feel a longing for knowledge .,2
i try to come up with ideas that i feel are clever,1
i feel more happiness and are more peaceful .,1
applebees ceo is starved to death by caring,0
im feeling depressed anxious and despondent thats all i,0
i was feeling a bit rushed and the kitchen has just,3
this week these photos are kind of boring and uninspiring,0
ive been feeling much more confident . ive felt much more,1
sodden shattered squeeze sardonic and ,1
i am not amazing or great at photography but i feel passionate,1
ivy s hands created ecstatic sensations,1
i feel like its flying by and im afraid im going to miss,4
ive found it im feeling pretty pumped .,1
ive been feeling a bit discontent with my music for ,0
im confident a lot of people who feel that zimmerman should,0
i feel your prick every night when you re dream,5
i feel so excited about it .,1
i feel like im flying its a lovely free feeling though to,2
i sometimes make the rounds of the floors finding literally pounds of white,3
i did it i survived our very first big kid trauma though,4
i started secondary school at the age of every night i would,3
i walked away from red rooster feeling dis,3
i look out on this scene i think about how cute it,1
im feeling a but of melancholy today a bit,0
i am feeling happy and happy .,1
ritalin culture is doing to children and their fl,5
i don t always feel joyful and i quite often throw,1
i feel like this little innocent helpless person needs me and ,1
i miss my son i feel as though i am being,0
i kept my heart open and exposed while watching the news every night,0
i do feel sympathetic and try to help when i can but,2
beef cake amvassago of the nooo is beef,1
i feel our children are caught up in these unfortunate situations by no,0
i watched on thanksgiving this morning i am feeling doubly,2
i feel inadequate in those moments as a momma as,0
i feel like this was a milestone race and i ,4
i am in a place where i feel hopeful of finally,1
i went home sat with billy for a bit,0
the waxing moon is a bit different than the hidden sun ,1
i feel more reassured now .,1
i know i won t last long being ambulatory,1
i eat to feel strong and keep my energy level up ,1
i literally fell on my knees during one episode which feels so,0
i feel alone so marginalized by my wacky core,0
anne coulter or ed schultz feel,3
i feel really wonderful about myself and love the life i live,1
i feel fake doing them because none of it is myself .,0
i feel low not coz of the situations distance or the person,0
i feel guilty for not having made any blog entries for months ,0
i must feel loving toward everyone .,2
i feel like i have a blank canvas and can pick,0
i once knew the feeling i treasured once and forgot because,2
i was feeling extremely anxious at the time .,4
i feel so unhappy with everything in my life and it isn,0
i went to see my pcm on post for ,1
i whipped my stuff up from my station and fled to the,3
i feel bothered about this specific issue because it feels like ,3
the red is really going to stand out is there a cute way,4
i feel like no matter what my house will never be acceptable to,1
the great thing about this song and about all concise guitar pop songs that,2
i have a lovely nesty feeling after looking at all that,1
i shouldnt be afraid to go out in public and feel para,4
i volunteered for everything and wound up feeling overwhelmed and people got,5
i am feeling melancholy i ll embrace it,0
i saw i had a direct message from a former,1
i feel xs more indecisive .,4
sat down at the computer feeling nervous excited and more than ,4
i have kept quiet when someone did or said something hurtful and,3
i came to this realization that i was often feeling blamed,0
i have been feeling so bad that he has to be coherent,0
i was feeling very unsure as to whether or not i,4
walk out of the doctor s office feeling so determined not take for,1
i continue to feel inspired by the strong runner she has become,1
i hate the feeling of being disliked and it seems as though,0
i feel miserable after my break up self .,0
i feel like i m a very very very dangerous,3
cornbread is sweet cornbread with butter and honey dripping off,2
we both had the innate feeling that everything was fine . we,1
i feel paranoid when i wear makeup out.,4
i feel generous sometimes and feed a little of those savings to,2
i love the combination of lavender and orange scent but feel free to,1
i feel like we just rushed around trying to see things its,3
i search search search and very rarely feel satisfied with the solutions found,1
i feel petty moaning about it but its annoying,3
im feeling that joy every day with some of the most gorgeous people ,1
i can t be with her in portland and ,0
hateful talk in the work place wore thin and kept her around,3
i feel paranoid that everyone is listening to my phone conversations,4
i feel it s a worthwhile cause and hope you decide,1
i feel disturbed and sad and sad.,0
i feel like i can and have accepted that but will others,2
i feel very slutty .,2
i like to participate in sketch challenges from time to time when im,1
i drove back to the beach staring at the thing on the,0
i cant do either of these things so i end up,3
i get to pursue things that spark my curiosity and make me feel,1
im looking good and feeling good other than this crappy cold im,1
ive left my job i feel a lot less stressed in,0
i hope i am not like that and i feel inspired,1
i feel quite rebellious actually actually .,3
i feel strange out of sorts and i wont resort to,4
i dont hate you i just honestly feel so bitter towards you,3
sat there feeling so amazed that i actually found great joy,5
i viewed all that stuff at the bottom and deciding ,3
i read the book and feel like i am travelling those journey,5
im tired feeling crappy hungry and still dealing with ridding,0
i have had some very emotional nights of crying feeling unsure and,4
i don t feel that my society has accepted me whole ,2
i get upset that i try to rekindle some,2
i was feeling irritated and slightly upset after this conversation,3
no one in the music school is really being very supportive of me on,2
i feel as though im emotionally ready for a special someone in,2
doc marten soles barbies and shattered mirror,1
i feel so shitty right now i just arugh right,0
i feel so abused and taken advantage of .,0
im honest i had already started to feel that i liked kiss,2
im feeling ugly lately lately . feeling ugly .,0
i could clearly feel my adomen muscles contract everytime,0
i know she ll think i feel tortured having to,3
i feel like im giving them a story to tell to their,5
im sad for the kids whose mother is obese depressed and feeling,0
i am not really that talented to enter something into an official contest,1
i feel skeptical about the sustainability of that.,4
ini ini i feel strange .,5
i thought he was going to say no but he just,0
she told her that we cannot continue this way and when she is starting,3
i only tried for three and i can still feel the long,2
read red seas under red skies and feeling a bit disappointed ,0
i read a story that left me feeling confused and a,4
i feel utterly exhausted and unable to function .,0
i feel pride that i don t have to buy ,3
i came home from work feeling satisfied that work went alright ,1
i would feel terrible if i didnt let certain people,0
i feel shamed hes not here .,0
i felt god telling me this is what makes me feel loved ,2
im freaking out worried feeling rejected .,0
i dont have the hatred for juice that i had last night,2
i wish i could call off the wedding just so i,1
i am already feeling anxious then how is going off my anti anxiety,4
i don t feel that longing .,2
i feel contented staying grounded and take it slow as ,1
im grateful for the cozy feeling of hot cocoa and fl,2
im not the only one that feels this discomfort and discontent in general,0
i say nothing then i my feelings are hurt i feel,0
i do feel alittle submissive it isnt,0
i realise that although i started this blog for a specific,4
i work out i feel invigorated . ,1
i must confess im feeling a little overwhelmed .,4
amp dont be so uptight when expectations of others are met ,4
im feeling very blessed amp grateful that i live in the united states,2
i feel like he counted my letter as one supporting,1
i feel traumatised and pained .,0
stranded in the north of fraser island with ,4
i get the feeling youve been punished enough . youve,0
